marker_id,scan_distance,movement_id,px,py,pz,qx,qy,qz,qw,cam_px,cam_py,cam_pz,cam_qx,cam_qy,cam_qz,cam_qw
0,0.225,2,-0.194512,-0.29808,0.095334,-0.518951,-0.512952,-0.501575,-0.46475,-0.002373,-0.002243,0.185752,-0.998758,-0.007977,-0.01119,0.047892
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.194642,-0.298086,0.095495,0.500202,0.463994,0.523041,0.510818,-0.002368,-0.002407,0.185877,0.999672,0.005774,-0.014231,0.020515
0,0.225,2,-0.194711,-0.29819,0.09543,0.51982,0.479619,0.503699,0.496025,-0.002475,-0.002351,0.185949,-0.999693,-0.00603,0.019528,0.014037
0,0.225,2,-0.194734,-0.297989,0.095445,0.48651,0.480449,0.534615,0.496653,-0.002273,-0.002354,0.18597,0.999734,0.00756,0.01365,0.017001
0,0.225,2,-0.193941,-0.297956,0.09561,0.478032,0.455951,0.544898,0.516411,-0.002235,-0.002494,0.185173,0.998792,0.004526,0.001802,0.048902
0,0.225,2,-0.193666,-0.297984,0.095606,0.47607,0.4619,0.54788,0.509738,-0.002266,-0.002484,0.184899,0.998935,0.003518,0.010452,0.044805
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.194636,-0.298104,0.095465,0.514057,0.468515,0.507492,0.508617,-0.002387,-0.002378,0.185873,0.999625,0.007904,-0.026074,0.002789
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.194309,-0.29804,0.095354,-0.522553,-0.50079,-0.506936,-0.46815,-0.002332,-0.002255,0.185548,-0.999229,0.000751,-0.004419,0.039007
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.194287,-0.297887,0.095429,0.48316,0.499492,0.541914,0.472646,-0.002176,-0.00232,0.185524,-0.999199,-0.002648,-0.039939,-3.2e-05
0,0.225,2,-0.193417,-0.297965,0.095323,-0.533749,-0.518724,-0.493203,-0.450321,-0.002266,-0.002193,0.184658,-0.997543,-0.000365,-0.008955,0.069483
0,0.225,2,-0.194066,-0.297927,0.095577,0.463809,0.459725,0.557241,0.512851,-0.002208,-0.002463,0.185299,0.99812,0.005326,0.019046,0.058018
0,0.225,2,-0.194265,-0.297992,0.095605,0.472294,0.459893,0.551307,0.511368,-0.00227,-0.0025,0.185497,0.998657,0.003483,0.012396,0.050174
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.1875,3,-0.191088,-0.296555,0.088699,0.481443,0.491507,0.547526,0.476286,-0.002358,0.00664,0.149035,-0.999574,0.00633,-0.027706,0.0066
